Subject,Gait,Sensor,TP,FP,FN,PPV,Sensitivity,RCA,SDA
24,regular,2,917,3,317,0.9967391304347826,0.7431118314424635,0.8563,0.851439182915506
24,irregular,2,124,769,771,0.13885778275475924,0.13854748603351955,3.6235,0.13870246085011187
24,semiregular,2,601,102,107,0.8549075391180654,0.8488700564971752,1.0412,0.8518781006378455
24,regular,3,1069,110,113,0.9067005937234945,0.9043993231810491,1.0955,0.9055484963998306
24,irregular,3,217,665,667,0.24603174603174602,0.24547511312217193,3.5789,0.24575311438278594
24,semiregular,3,648,88,90,0.8804347826086957,0.8780487804878049,1.0853,0.8792401628222525
25,regular,1,736,2,414,0.997289972899729,0.64,0.7844,0.7796610169491526
25,irregular,1,108,863,865,0.11122554067971163,0.11099691675231244,4.7005,0.1111111111111111
25,semiregular,1,543,116,231,0.8239757207890743,0.7015503875968992,0.9220,0.7578506629448708
25,regular,2,927,83,89,0.9178217821782179,0.9124015748031497,1.0740,0.9151036525172754
25,irregular,2,162,1365,1369,0.10609037328094302,0.10581319399085565,7.3961,0.10595160235448006
25,semiregular,2,605,130,132,0.8231292517006803,0.8208955223880597,1.0265,0.8220108695652174
25,regular,3,690,2,507,0.9971098265895953,0.5764411027568922,0.7347,0.7305452620434092
25,irregular,3,165,709,712,0.18878718535469108,0.18814139110604333,4.2367,0.18846373500856653
25,semiregular,3,613,152,154,0.8013071895424837,0.7992177314211213,1.0682,0.8002610966057441
26,regular,1,791,4,381,0.9949685534591195,0.6749146757679181,0.8102,0.8042704626334519
26,irregular,1,115,519,522,0.18138801261829654,0.18053375196232338,2.9766,0.1809598741148702
26,semiregular,1,568,117,183,0.8291970802919708,0.7563249001331558,0.9569,0.7910863509749304
26,regular,2,564,6,834,0.9894736842105263,0.4034334763948498,0.5807,0.573170731707317
26,irregular,2,150,785,791,0.16042780748663102,0.1594048884165781,4.3972,0.1599147121535181
26,semiregular,2,657,293,298,0.6915789473684211,0.6879581151832461,1.3264,0.6897637795275591
26,regular,3,939,11,79,0.988421052631579,0.9223968565815324,0.9665,0.9542682926829269
26,irregular,3,184,348,351,0.3458646616541353,0.34392523364485983,2.5000,0.344892221180881
26,semiregular,3,591,71,185,0.8927492447129909,0.7615979381443299,0.9222,0.8219749652294853
27,regular,1,624,5,1074,0.9920508744038156,0.3674911660777385,0.5437,0.5363128491620112
27,irregular,1,129,707,708,0.15430622009569378,0.15412186379928317,3.1000,0.15421398684997012
27,semiregular,1,409,67,570,0.8592436974789915,0.4177732379979571,0.6552,0.5621993127147766
27,regular,2,954,2,417,0.997907949790795,0.6958424507658644,0.8242,0.8199398366996132
27,irregular,2,222,1399,1403,0.13695249845774213,0.1366153846153846,6.0185,0.13678373382624767
27,semiregular,2,655,163,166,0.8007334963325183,0.7978075517661388,1.1277,0.7992678462477121
27,regular,3,1164,123,125,0.9044289044289044,0.9030256012412723,1.1055,0.9037267080745343
27,irregular,3,252,964,966,0.20723684210526316,0.20689655172413793,4.5111,0.20706655710764177
27,semiregular,3,707,191,193,0.7873051224944321,0.7855555555555556,1.2363,0.7864293659621802
28,regular,1,800,7,586,0.9913258983890955,0.5772005772005772,0.7377,0.729594163246694
28,irregular,1,163,933,934,0.14872262773722628,0.14858705560619873,3.7440,0.1486548107615139
28,semiregular,1,642,115,316,0.8480845442536328,0.6701461377870563,0.8847,0.7486880466472303
28,regular,2,1089,44,50,0.9611650485436893,0.9561018437225637,1.0373,0.9586267605633803
28,irregular,2,214,1654,1658,0.1145610278372591,0.11431623931623931,6.3891,0.11443850267379678
28,semiregular,2,794,157,161,0.8349106203995794,0.831413612565445,1.1118,0.8331584470094439
28,regular,3,847,10,489,0.9883313885647608,0.6339820359281437,0.7832,0.7724578203374374
28,irregular,3,246,958,960,0.20431893687707642,0.20398009950248755,4.1160,0.20414937759336096
28,semiregular,3,728,124,136,0.8544600938967136,0.8425925925925926,0.9942,0.8484848484848486
29,regular,1,721,3,832,0.9958563535911602,0.4642627173213136,0.6377,0.6332894158981115
29,irregular,1,131,669,672,0.16375,0.16313823163138233,3.2510,0.16344354335620712
29,semiregular,1,638,141,318,0.8189987163029525,0.6673640167364017,0.8999,0.7354466858789624
29,regular,2,945,3,383,0.9968354430379747,0.7115963855421686,0.8351,0.8304042179261863
29,irregular,2,217,1068,1072,0.1688715953307393,0.16834755624515127,5.2186,0.1686091686091686
29,semiregular,2,782,185,188,0.8086866597724922,0.8061855670103093,1.1162,0.8074341765616933
29,regular,3,1015,5,242,0.9950980392156863,0.807478122513922,0.8974,0.891523935002196
29,irregular,3,209,864,868,0.19478098788443615,0.19405756731662024,4.3603,0.19441860465116279
29,semiregular,3,777,220,222,0.7793380140421263,0.7777777777777778,1.1496,0.778557114228457
30,regular,1,779,0,432,1.0,0.643270024772915,0.7854,0.7829145728643215
30,irregular,1,128,1159,1160,0.09945609945609946,0.09937888198757763,5.1520,0.09941747572815533
30,semiregular,1,595,84,341,0.8762886597938144,0.6356837606837606,0.8444,0.7368421052631577
30,regular,2,770,1,451,0.9987029831387808,0.6306306306306306,0.7753,0.7730923694779116
30,irregular,2,167,1437,1440,0.1041147132169576,0.10392034847542003,6.4280,0.10401744004982871
30,semiregular,2,661,98,197,0.8708827404479579,0.7703962703962703,0.9407,0.8175633889919606
30,regular,3,833,2,324,0.9976047904191617,0.7199654278305964,0.8395,0.8363453815261044
30,irregular,3,217,1603,1606,0.11923076923076924,0.11903455842018651,7.2920,0.11913258303595937
30,semiregular,3,711,134,136,0.8414201183431953,0.8394332939787486,1.0457,0.8404255319148937
